episode,phase,step0_tool,reward,success,top_patterns
895,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
896,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
897,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
898,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
899,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
900,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
901,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
902,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
903,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
904,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
905,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
906,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
907,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
908,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
909,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
910,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
911,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
912,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
913,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
914,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
915,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
916,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
917,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
918,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
919,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
920,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
921,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
922,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
923,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
924,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
925,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
926,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
927,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
928,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
929,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
930,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
931,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
932,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
933,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
934,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
935,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
936,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
937,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
938,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
939,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
940,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
941,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
942,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
943,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
944,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
945,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
946,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
947,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
948,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
949,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
950,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
951,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
952,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
953,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
954,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
955,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
956,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
957,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
958,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
959,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
960,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
961,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
962,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
963,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
964,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
965,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
966,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
967,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
968,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
969,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
970,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
971,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
972,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
973,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
974,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
975,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
976,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
977,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
978,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
979,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
980,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
981,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
982,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
983,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
984,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
985,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
986,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
987,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
988,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
989,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
990,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
991,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
992,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
993,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
994,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
995,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
996,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
997,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
998,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
999,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
0,Sensory Priming,standard,-1.0,0,index:0.172|split:0.172|list_modules:0.169
1,Sensory Priming,standard,-1.0,0,index:0.182|split:0.181|list_modules:0.172
2,Sensory Priming,standard,-1.0,0,split:0.200|index:0.179|list_modules:0.167
3,Sensory Priming,standard,-1.0,0,split:0.219|index:0.170|re_findall:0.165
4,Sensory Priming,standard,-1.0,0,split:0.240|re_findall:0.165|index:0.162
5,Sensory Priming,standard,-1.0,0,split:0.260|re_findall:0.166|list_modules:0.154
6,Sensory Priming,standard,-1.0,0,split:0.285|re_findall:0.166|float:0.149
7,Sensory Priming,standard,-1.0,0,split:0.318|re_findall:0.163|float:0.145
8,Sensory Priming,standard,-1.0,0,split:0.358|re_findall:0.158|float:0.137
9,Sensory Priming,standard,-1.0,0,split:0.400|re_findall:0.153|float:0.129
10,Sensory Priming,standard,-1.0,0,split:0.453|re_findall:0.143|float:0.120
11,Sensory Priming,standard,-1.0,0,split:0.518|re_findall:0.129|float:0.108
12,Sensory Priming,standard,-1.0,0,split:0.596|re_findall:0.110|float:0.092
13,Sensory Priming,standard,-1.0,0,split:0.687|re_findall:0.087|float:0.072
14,Sensory Priming,standard,-1.0,0,split:0.780|re_findall:0.062|float:0.051
15,Sensory Priming,standard,-1.0,0,split:0.862|re_findall:0.039|float:0.033
16,Sensory Priming,standard,-1.0,0,split:0.922|re_findall:0.022|float:0.019
17,Sensory Priming,standard,-1.0,0,split:0.959|re_findall:0.011|float:0.010
18,Sensory Priming,standard,-1.0,0,split:0.980|re_findall:0.006|float:0.005
19,Sensory Priming,standard,-1.0,0,split:0.990|re_findall:0.003|float:0.002
20,Sensory Priming,standard,-1.0,0,split:0.995|re_findall:0.001|float:0.001
21,Sensory Priming,standard,-1.0,0,split:0.998|re_findall:0.001|float:0.001
22,Sensory Priming,standard,-1.0,0,split:0.999|re_findall:0.000|float:0.000
23,Sensory Priming,standard,-1.0,0,split:1.000|re_findall:0.000|float:0.000
24,Sensory Priming,standard,-1.0,0,split:1.000
25,Sensory Priming,standard,-1.0,0,split:1.000
26,Sensory Priming,standard,-1.0,0,split:1.000
27,Sensory Priming,standard,-1.0,0,split:1.000
28,Sensory Priming,standard,-1.0,0,split:1.000
29,Sensory Priming,standard,-1.0,0,split:1.000
30,Sensory Priming,standard,-1.0,0,split:1.000
31,Sensory Priming,standard,-1.0,0,split:1.000
32,Sensory Priming,standard,-1.0,0,split:1.000
33,Sensory Priming,standard,-1.0,0,split:1.000
34,Sensory Priming,standard,-1.0,0,split:1.000
35,Sensory Priming,standard,-1.0,0,split:1.000
36,Sensory Priming,standard,-1.0,0,split:1.000
37,Sensory Priming,standard,-1.0,0,split:1.000
38,Sensory Priming,standard,-1.0,0,split:1.000
39,Sensory Priming,standard,-1.0,0,split:1.000
40,Sensory Priming,standard,-1.0,0,split:1.000
41,Sensory Priming,standard,-1.0,0,split:1.000
42,Sensory Priming,standard,-1.0,0,split:1.000
43,Sensory Priming,standard,-1.0,0,split:1.000
44,Sensory Priming,standard,-1.0,0,split:1.000
45,Sensory Priming,standard,-1.0,0,split:1.000
46,Sensory Priming,standard,-1.0,0,split:1.000
47,Sensory Priming,standard,-1.0,0,split:1.000
48,Sensory Priming,standard,-1.0,0,split:1.000
49,Sensory Priming,standard,-1.0,0,split:1.000
50,Sensory Priming,standard,-1.0,0,split:1.000
51,Sensory Priming,standard,-1.0,0,split:1.000
52,Sensory Priming,standard,-1.0,0,split:1.000
53,Sensory Priming,standard,-1.0,0,split:1.000
54,Sensory Priming,standard,-1.0,0,split:1.000
55,Sensory Priming,standard,-1.0,0,split:1.000
56,Sensory Priming,standard,-1.0,0,split:1.000
57,Sensory Priming,standard,-1.0,0,split:1.000
58,Sensory Priming,standard,-1.0,0,split:1.000
59,Sensory Priming,standard,-1.0,0,split:1.000
60,Sensory Priming,standard,-1.0,0,split:1.000
61,Sensory Priming,standard,-1.0,0,split:1.000
62,Sensory Priming,standard,-1.0,0,split:1.000
63,Sensory Priming,standard,-1.0,0,split:1.000
64,Sensory Priming,standard,-1.0,0,split:1.000
65,Sensory Priming,standard,-1.0,0,split:1.000
66,Sensory Priming,standard,-1.0,0,split:1.000
67,Sensory Priming,standard,-1.0,0,split:1.000
68,Sensory Priming,standard,-1.0,0,split:1.000
69,Sensory Priming,standard,-1.0,0,split:1.000
70,Sensory Priming,standard,-1.0,0,split:1.000
71,Sensory Priming,standard,-1.0,0,split:1.000
72,Sensory Priming,standard,-1.0,0,split:1.000
73,Sensory Priming,standard,-1.0,0,split:1.000
74,Sensory Priming,standard,-1.0,0,split:1.000
75,Sensory Priming,standard,-1.0,0,split:1.000
76,Sensory Priming,standard,-1.0,0,split:1.000
77,Sensory Priming,standard,-1.0,0,split:1.000
78,Sensory Priming,standard,-1.0,0,split:1.000
79,Sensory Priming,standard,-1.0,0,split:1.000
80,Sensory Priming,standard,-1.0,0,split:1.000
81,Sensory Priming,standard,-1.0,0,split:1.000
82,Sensory Priming,standard,-1.0,0,split:1.000
83,Sensory Priming,standard,-1.0,0,split:1.000
84,Sensory Priming,standard,-1.0,0,split:1.000
85,Sensory Priming,standard,-1.0,0,split:1.000
86,Sensory Priming,standard,-1.0,0,split:1.000
87,Sensory Priming,standard,-1.0,0,split:1.000
88,Sensory Priming,standard,-1.0,0,split:1.000
89,Sensory Priming,standard,-1.0,0,split:1.000
90,Sensory Priming,standard,-1.0,0,split:1.000
91,Sensory Priming,standard,-1.0,0,split:1.000
92,Sensory Priming,standard,-1.0,0,split:1.000
93,Sensory Priming,standard,-1.0,0,split:1.000
94,Sensory Priming,standard,-1.0,0,split:1.000
95,Sensory Priming,standard,-1.0,0,split:1.000
96,Sensory Priming,standard,-1.0,0,split:1.000
97,Sensory Priming,standard,-1.0,0,split:1.000
98,Sensory Priming,standard,-1.0,0,split:1.000
99,Sensory Priming,standard,-1.0,0,split:1.000
100,Sensory Priming,standard,-1.0,0,split:1.000
101,Sensory Priming,standard,-1.0,0,split:1.000
102,Sensory Priming,standard,-1.0,0,split:1.000
103,Sensory Priming,standard,-1.0,0,split:1.000
104,Sensory Priming,standard,-1.0,0,split:1.000
105,Sensory Priming,standard,-1.0,0,split:1.000
106,Sensory Priming,standard,-1.0,0,split:1.000
107,Sensory Priming,standard,-1.0,0,split:1.000
108,Sensory Priming,standard,-1.0,0,split:1.000
109,Sensory Priming,standard,-1.0,0,split:1.000
110,Sensory Priming,standard,-1.0,0,split:1.000
111,Sensory Priming,standard,-1.0,0,split:1.000
112,Sensory Priming,standard,-1.0,0,split:1.000
113,Sensory Priming,standard,-1.0,0,split:1.000
114,Sensory Priming,standard,-1.0,0,split:1.000
115,Sensory Priming,standard,-1.0,0,split:1.000
116,Sensory Priming,standard,-1.0,0,split:1.000
117,Sensory Priming,standard,-1.0,0,split:1.000
118,Sensory Priming,standard,-1.0,0,split:1.000
119,Sensory Priming,standard,-1.0,0,split:1.000
120,Sensory Priming,standard,-1.0,0,split:1.000
121,Sensory Priming,standard,-1.0,0,split:1.000
122,Sensory Priming,standard,-1.0,0,split:1.000
123,Sensory Priming,standard,-1.0,0,split:1.000
124,Sensory Priming,standard,-1.0,0,split:1.000
125,Sensory Priming,standard,-1.0,0,split:1.000
126,Sensory Priming,standard,-1.0,0,split:1.000
127,Sensory Priming,standard,-1.0,0,split:1.000
128,Sensory Priming,standard,-1.0,0,split:1.000
129,Sensory Priming,standard,-1.0,0,split:1.000
130,Sensory Priming,standard,-1.0,0,split:1.000
131,Sensory Priming,standard,-1.0,0,split:1.000
132,Sensory Priming,standard,-1.0,0,split:1.000
133,Sensory Priming,standard,-1.0,0,split:1.000
134,Sensory Priming,standard,-1.0,0,split:1.000
135,Sensory Priming,standard,-1.0,0,split:1.000
136,Sensory Priming,standard,-1.0,0,split:1.000
137,Sensory Priming,standard,-1.0,0,split:1.000
138,Sensory Priming,standard,-1.0,0,split:1.000
139,Sensory Priming,standard,-1.0,0,split:1.000
140,Sensory Priming,standard,-1.0,0,split:1.000
141,Sensory Priming,standard,-1.0,0,split:1.000
142,Sensory Priming,standard,-1.0,0,split:1.000
143,Sensory Priming,standard,-1.0,0,split:1.000
144,Sensory Priming,standard,-1.0,0,split:1.000
145,Sensory Priming,standard,-1.0,0,split:1.000
146,Sensory Priming,standard,-1.0,0,split:1.000
147,Sensory Priming,standard,-1.0,0,split:1.000
148,Sensory Priming,standard,-1.0,0,split:1.000
149,Sensory Priming,standard,-1.0,0,split:1.000
150,Sensory Priming,standard,-1.0,0,split:1.000
151,Sensory Priming,standard,-1.0,0,split:1.000
152,Sensory Priming,standard,-1.0,0,split:1.000
153,Sensory Priming,standard,-1.0,0,split:1.000
154,Sensory Priming,standard,-1.0,0,split:1.000
155,Sensory Priming,standard,-1.0,0,split:1.000
156,Sensory Priming,standard,-1.0,0,split:1.000
157,Sensory Priming,standard,-1.0,0,split:1.000
158,Sensory Priming,standard,-1.0,0,split:1.000
159,Sensory Priming,standard,-1.0,0,split:1.000
160,Sensory Priming,standard,-1.0,0,split:1.000
161,Sensory Priming,standard,-1.0,0,split:1.000
162,Sensory Priming,standard,-1.0,0,split:1.000
163,Sensory Priming,standard,-1.0,0,split:1.000
164,Sensory Priming,standard,-1.0,0,split:1.000
165,Sensory Priming,standard,-1.0,0,split:1.000
166,Sensory Priming,standard,-1.0,0,split:1.000
167,Sensory Priming,standard,-1.0,0,split:1.000
168,Sensory Priming,standard,-1.0,0,split:1.000
169,Sensory Priming,standard,-1.0,0,split:1.000
170,Sensory Priming,standard,-1.0,0,split:1.000
171,Sensory Priming,standard,-1.0,0,split:1.000
172,Sensory Priming,standard,-1.0,0,split:1.000
173,Sensory Priming,standard,-1.0,0,split:1.000
174,Sensory Priming,standard,-1.0,0,split:1.000
175,Sensory Priming,standard,-1.0,0,split:1.000
176,Sensory Priming,standard,-1.0,0,split:1.000
177,Sensory Priming,standard,-1.0,0,split:1.000
178,Sensory Priming,standard,-1.0,0,split:1.000
179,Sensory Priming,standard,-1.0,0,split:1.000
180,Sensory Priming,standard,-1.0,0,split:1.000
181,Sensory Priming,standard,-1.0,0,split:1.000
182,Sensory Priming,standard,-1.0,0,split:1.000
183,Sensory Priming,standard,-1.0,0,split:1.000
184,Sensory Priming,standard,-1.0,0,split:1.000
185,Sensory Priming,standard,-1.0,0,split:1.000
186,Sensory Priming,standard,-1.0,0,split:1.000
187,Sensory Priming,standard,-1.0,0,split:1.000
188,Sensory Priming,standard,-1.0,0,split:1.000
189,Sensory Priming,standard,-1.0,0,split:1.000
190,Sensory Priming,standard,-1.0,0,split:1.000
191,Sensory Priming,standard,-1.0,0,split:1.000
192,Sensory Priming,standard,-1.0,0,split:1.000
193,Sensory Priming,standard,-1.0,0,split:1.000
194,Sensory Priming,standard,-1.0,0,split:1.000
195,Sensory Priming,standard,-1.0,0,split:1.000
196,Sensory Priming,standard,-1.0,0,split:1.000
197,Sensory Priming,standard,-1.0,0,split:1.000
